Platform,Date_Crawl,brand,product_name,current_price,discount_price,discount,sold_quanlity,rating_average,rating_count,time_comment,content_cmt,status,color,capacy
Shopee,3/19/2024,Apple,Apple iPhone 15,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"4,1k",,950000,10/3/2023,Ưng,,Vàng,128GB
Shopee,3/19/2024,Apple,Apple iPhone 15,₫22.999.000,₫20.390.000 - ₫20.490.000,11% GIẢM,"4,1k",,950000,10/6/2023,sịn xò,,Hồng,128GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/4/2023,"Đúng với mô tả: chuẩn
Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,9/30/2023,"Tính năng nổi bật: Đẹp, nhẹ
Chất lượng sản phẩm: ok
Đúng với mô tả: đúng
Lần đầu đặt mua hàng giá trị cao trên shopee thấy hài lòng nha

Mình được shopee tài trợ voucher 1tr, apple tài trợ 500k. Tính ra giảm được 1.5tr

Mình đặt trong khung giờ pre order (22-28/9) là tối ngày 26/9/2023. Sáng nay, 29/9/2023 được bên giao hàng alo mình trực tiếp tới bưu cục gần nhà mình nhận, mang theo cccd do giá trị lớn

Nhận hàng tại chỗ xong nhờ bạn nv đó quay lại quá trình mình khui hộp luôn

Về máy apple thì hoàn thiện ngon lành, khỏi phải bàn😆",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/5/2023,"Đúng với mô tả: chuẩn
Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/17/2024,"Đúng với mô tả: Rất đúng
Tính năng nổi bật: Cổng sạc Type C
Chất lượng sản phẩm: 9.8/10
Cái ấn tượng đầu tiên là chưa đến 2 ngày thì đã giao hàng. 
Điện thoại thì thôi dồi bá choáy. Nhưng seal niêm phong thì là của Viettel 🥹 
Mới khui update đồ thoi nên chưa biết về vấn đề pin hay độ nóng như nào. Nhưng tổng thể ngoại hình thì đẹp voãi chưởng. Nhẹ hơn cả ip11 pro mình đang xài lun.",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/4/2024,"Highly recommend mn mua đt ở Apple flag store nha. Mình săn sale chiếc đt này giá chỉ còn 28.5tr, thấp hơn ở bên ngoài tới 3,4tr. Giao hàng siêu nhanh, nội thành SG trong vòng 1 ngày là nhận được hàng. Đóng gói cũng cẩn thận. Bảo hành chính hãng hẳn hoi, ngày kích hoạt bảo hành đúng vào ngày mình khởi động máy. Mua trả góp còn ko tốn thêm bất kỳ khoản phí nào. Nói chung là cực kỳ uy tín và an tâm, lại còn tiết kiệm tiền 🥰",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/19/2024,"Đúng với mô tả: đúng
Chất lượng sản phẩm: tốt
Tính năng nổi bật: loại mới
Giao nhanh dù mình ở tỉnh.
Mua shopee cũng hơi sợ, nhưng xài tốt.",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/19/2023,"Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Tính năng nổi bật: OK
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/20/2023,"Tính năng nổi bật: ok
Đúng với mô tả: chuẩn
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,9/29/2023,"Tính năng nổi bật: mượt
Đóng hộp chắc chắn giao cực nhanh mới đặt mà trong ngày đã nhận được. Rẻ hơn bên ngoài đến 2tr",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/2/2023,"Đúng với mô tả: chuẩn
Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/4/2024,"Chất lượng sản phẩm: tốt
Tính năng nổi bật: OK
Đúng với mô tả: chuẩn
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,3/2/2024,"Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Tính năng nổi bật: ok
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/16/2024,"Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Hàng nhận đẹp đúng như mô tả, đóng gói cần thận. Giao hàng nhanh",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/17/2023,"Tính năng nổi bật: phù hợp
Chất lượng sản phẩm: good
Săn sale giá rẻ giảm sâu nhưng đợi múc mùa Vì quá tải. Sử dụng hữu ích, cầm vừa tay.",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/16/2024,"Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Tính năng nổi bật: OK
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/16/2024,"Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Đúng với mô tả: chuẩn
Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/14/2024,"Chất lượng sản phẩm: tốt
Tính năng nổi bật: đúng
Đúng với mô tả: tốt
Tin zui cho mấy bà nghiện bimm bimm khoai tây nè đã có gói 1k.g mix đủ vị lun nè. Lưu ý ăn bánh cuốn lắm nha 😋
Mua tại đây nha: https://shope.ee/1VYQkvzd4E",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/2/2023,"Đúng với mô tả: đúng
Tính năng nổi bật: nhìn sang
Chất lượng sản phẩm: tốt
Mới mất đt mà vớ được mã ngon, lên đời luôn cho nóng. Dùng ngon, chơi game tốt, đang dùng nên không chụp được, đăng tạm ảnh để khoe cam ngon cũng được",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/5/2024,"Chất lượng sản phẩm: good
Tính năng nổi bật: ip15pro
Đúng với mô tả: yes
🍓Shop cbi hàng đầy đủ, giao hàng nhanh
🍓Hàng chất lượng
🍓Đánh giá 5* về chất lượng dv tốt 
❤️Chúc shop buôn may bán đắt tặng cho shop ảnh fb siêu xinh do chính mình chụp nè 💕💕💕",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/27/2023,"Đúng với mô tả: Dung
Chất lượng sản phẩm: 10 diem
Tính năng nổi bật: Smart
Điện thoại săn được voucher giá rẻ hơn rất nhiều. Về chất ￼lượng thì nguyên seal ko gì hết. Mn nên tranh thủ săn sale để được sử dụng đt xịn mà giá tốt nha",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/26/2024,"Shop giao nhanh, đóng gói cẩn thận. Máy đẹp và siêu nhẹ, hợp với người ko thích máy to. Cam chụp siu đẹp kakaa, mang đi concert Taylor là hợp lý",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/28/2024,"Đúng với mô tả: đúng với mô tả
Chất lượng sản phẩm: hàng giao đúng, chất lượng ổn, shipper giao nhanh, có bảo hành
Tính năng nổi bật: nổi bật tính năng của iphone 15",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/7/2023,"Tính năng nổi bật: ổn
Đúng với mô tả: đúng
Chất lượng sản phẩm: tuyêht v
Sản phẩm tuyệt ạ mình rất thích. ảnh chỉ để lấy xu k liên quan đến sản phẩm",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,"Tính năng nổi bật: chắc là rẻ hơn đó
Đúng với mô tả: đúng mô tả
Đóng gói kĩ, giao hàng tương đối nhanh nè, nói gì nữa đi kem :)))",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/2/2023,"Chất lượng sản phẩm: tốt
Đúng với mô tả: đúng
Đường thốt nốt nguyên chất tận gốc An Giang. 
Cách chế biến: nấu ăn kho cá, kho thịt,  nấu chè, làm bánh, pha nước cam, chanh, trà, cà phê. Làm kombucha, ngâm chanh đào..... 
Không chất quản, không chất phụ gia, người tiểu đường dùng tốt.",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/21/2024,"Đúng với mô tả: Yes
Chất lượng sản phẩm: Good
Tính năng nổi bật: Khong ke het
Quá mừng vui khi nhận được điện thoại, lần đầu tiên tui mua đt trên sp 😄",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/21/2023,"Đúng với mô tả: dep
Chất lượng sản phẩm: tot
Hàng tốt đúng với yêu cầu và mô tả của sản phẩm mong shop có nhiều voucher để có nhiều khách hàng mua được giá tốt",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/14/2023,"Tính năng nổi bật: titan
Chất lượng sản phẩm: tốt
Đúng với mô tả: đúng
lần đầu tiên mua hàng giá trị cao trên sộp pê e rất sợ nhưng khi khui hộp cảm thấy uy tín ạ",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/12/2023,"Tính năng nổi bật: ok
Chất lượng sản phẩm: ok
Đúng với mô tả: ok
hang sử dụng khá ok , lần sau sẽ ủng hộ , giao khá nhanh cảm ơn shop d",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/1/2023,"ỨNG TUYỂN NGAY CHƯƠNG TRÌNH “SIU THỰC"" TẬP SINH CHỈ VỚI 5 BƯỚC ĐƠN GIẢN! 

Chương trình “Siu Thực"" Tập Sinh của NESCAFÉ khởi động và đón chờ các bạn ứng viên tiềm năng cùng tham gia. Bạn hãy ứng tuyển ngay chương trình thực tập “siu"" đặc biệt tại Nông Trại Bền Vững NESCAFÉ với quy trình đơn giản như sau:

🔹 Bước 1: Điền thông tin cá nhân
🔹 Bước 2: Tìm hiểu thật kĩ về chương trình NESCAFÉ Plan để dễ dàng trả lời các câu hỏi trắc nghiệm trong bài dự thi.
🔹 Bước 3: Trả lời 10 câu hỏi trắc nghiệm nhanh nhất có thể.
🔹 Bước 4: Trả lời 1 câu hỏi mở để hoàn thành bài dự thi.

Sau khi bạn hoàn thành, đội ngũ NESCAFÉ sẽ đánh giá và gửi thông báo thật sớm cho bạn nếu bạn được chọn vào vòng phỏng vấn trực tiếp.

🔹 Bước 5: Những ứng viên được chọn phỏng vấn sẽ được liên hệ để tham dự vào vòng phỏng vấn trực tiếp. 05 ứng viên xuất sắc nhất sau đó sẽ được chọn ra để tham gia chương trình “Siu Thực” Tập Sinh.

Chương trình thực tập sẽ diễn ra trong vòng 2 tuần từ ngày 08/01/2024 đến ngày 20/01/2024 tại thành phố Buôn Ma Thuột, tỉnh Đắk Lắk.

Hãy đăng ký để có những trải nghiệm tưởng không “thực” mà thật không tưởng tại Nông Trại Bền Vững NESCAFÉ! Đăng ký từ ngày 18/11/2023 đến 23 giờ 59 phút ngày 20/12/2023, truy cập đường link sau để tìm hiểu thêm và đăng ký ngay: www.nescafe.com/vn/siu-thuc-tap-sinh

#NôngTrạiBềnVữngNESCAFÉ #NESCAFÉPlan #SiuThựcTậpSinh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/18/2023,"Tính năng nổi bật: điện thoại
Chất lượng sản phẩm: rất okie
Đúng với mô tả: đúng mô tả
Lần đầu mau điện thoại online , nhưng cũng khá ổn áp",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/1/2023,"Chất lượng sản phẩm: tốt
29 mới ra hàng VN mà trưa 29 đã nhận đc hàng. Quá nhanh luôn. Thanks shop",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/18/2023,"Hàng đẹp, xịn, chính hãng. Giao hàng nhanh, đóng gói cẩn thận",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/3/2024,"Dùng được gần 1 tháng quay lại review. Lần đầu mua điện thoại trên shopee cũng rén, nhg mà ko thất vọng. Máy dùng mượt, pin ổn dùng cả ngày, nhưng sạc thì bỏ ốp ra vẫn nóng thôi rồi. Đang dùng android, dùng sang ios nhiều cái bất tiện quá.",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/5/2023,"Giao hàng nhanh, chất lượng sản phẩm tốt, đánh giá shop 5 sao luôn",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,3/9/2024,Lần đầu mua điện thoại ip giá tốt ship ra hà nội 3 ngày. Nguyên siu máy tốt đẹp,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/8/2023,"Iphone đẹp, mượt nhưng trừ 1 sao vì hàng nguyên seal nhưng mở ra đã có vết xước, dù nhỏ nhưng khiến trải nghiệm của mình không hoàn hảo 😭😭😭",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,Điện thoại ip 14 pro max siêu xinh siêu đỉnh. Xịn sò đóng gói cẩn thận không bị móp méo,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/28/2023,"Đóng gói chắc chắn, giao hàng nhanh, sản phẩm uy tín lắm nha !!",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/29/2024,"Tính năng nổi bật: quas tuyeej voi
Đúng với mô tả: chuan nhu mo ta của shop
Chất lượng sản phẩm: quá tuyệt vời apple ơi",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/17/2023,"Nhìn gói hàng mém xỉu, trời mưa gió hộp đựng phía ngoài ướt nhẹp nhìn ghê, k nghĩ bên trong là iphone, may sao mở ra thì phía trong gói khá kĩ, máy nguyên seal. Để dùng 1 thời gian xem ổn áp k",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/5/2023,Lần đầu săn sale và mua hàng giá trị cao trên shopee.Cũng hơi lo nhưng sau khi nhận hàng này kia rồi thì đã an tâm.Shipper nói 30p giao hàng mà để khách chờ hơn 1 tiếng hơi quạu tí còn lại mọi thứ ok.,,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/17/2023,Hàng chính hãng giao nhanh chóng shipper vui tính nhiệt tình ủng hộ shop 5 sao nhé,,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,"Tính năng nổi bật: ok
Chất lượng sản phẩm: tốt
Đúng với mô tả: ok
chất lượng sản phẩm tốt ,hàng chính hãng ,giai hàng nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/22/2023,"Tính năng nổi bật: cái gì cũng nổi bật hêys
Đúng với mô tả: đúng với giới thiệu sản phẩm
Chất lượng sản phẩm: quá tuyệt vời",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/14/2023,"Chất lượng sản phẩm: iphone thi ko co gi can ban roi
Tính năng nổi bật: đầy đủ tính năng
Chưa bóc ra coi nhưng tin tưởng shopee",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/26/2023,Mua đúng dịp sale quá là ngon luôn. Chất lượng ip thì chẳng còn gì để bàn,,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/7/2023,"Shop quá uy tín
Shop giao hàng nhanh, đóng gói tốt, giá cả hợp lý, sẽ mua lần sau khi có nhu cầu",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/26/2023,"Chất lượng sản phẩm: goood
Tính năng nổi bật: good
Đúng với mô tả: hàng chính hãng Việt Nam!
Giao hàng nhanh,đóng gói đẹp",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/12/2023,"Tính năng nổi bật: tot
Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/30/2023,"Chất lượng sản phẩm: tot
Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/30/2023,"Sản phẩm đẹp, cấu hình mạnh, đúng mô tả shop rep nhanh ship nhanh hình ảnh chỉ mang tính chất nhận xu",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,"Đúng với mô tả: đubsg mô tả
Chất lượng sản phẩm: tương đối tốt
Gói habgf cẩn thận, giao hàng tương đối nhanh,",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/8/2023,"Son: Màu sắc đẹp, lên môi nhẹ nhàng, giữ màu lâu, đáng thử, quá đã",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/18/2023,hang chinh hang nguyen seal shipper vui tinh  ung ho shop 5 sao ship nhanh chong,,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/8/2023,"Son: Màu sắc đẹp, lên môi nhẹ nhàng, giữ màu lâu, đáng thử, quá đã",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/3/2023,"Giao hàng rất nhanh, hàng có hạn sử dụng dài, shop tư vấn nhiệt tình",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/12/2023,"Sản phẩm tốt, giá rẻ shop đóng gói cẩn thận, giao hàng nhanhhh",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/24/2023,"Đúng với mô tả: yes
Tính năng nổi bật: đẹp
It’s good. Không có gì để chê. Shop giao hàng nhanh, 1 ngày là nhận hàng",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,10/1/2023,"Đúng với mô tả: hàng vn
Tính năng nổi bật: màu đen
Chất lượng sản phẩm: quá đẹp
Máy đẹp giao nhanh. Đặt 29 là có hàng. 
Có điều máy chạy hơi nóng tí.
Hôm nay lướt vào thì thấy shopee sale giảm 3tr5 khi có voucher =.= shock nhẹ.",,Titan - Đen,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/5/2024,"hàng giao rất nhanh, chuẩn chính hãng full tem mác, shop bọc hàng rất kĩ không sợ va đập",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,1/3/2024,"Hàng chính hãng nên không có gì bàn cãi về chất lượng. Giao hàng nhanh, máy đẹp. Vote 5 sao",,Titan - Trắng,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/2/2024,"Giao hàng nhanh, đúng mẫu mã, sản phẩm dùng tốt, sẽ còn ủng hộ lần sau",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/26/2024,Giao hàng nhanh. Máy xài mượt. Okila lắm ah. Nhỏ gọn cầm chắc tay.,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/29/2023,"Đúng với mô tả: giao hàng nhanh đóng gói cẩn thận
Rất tuyệt sau có nhu cầu dùng sẽ ủng hộ sop",,Titan - Xanh,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,"okkk sp chất lượng giao nhanh
shop uy tín sẽ ủng hộ những lần sau",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,12/4/2023,Hình ảnh mang tính chất nhận xu. Giao hàng nhanh. Mẫu mã đẹp,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,11/25/2023,Hàng tốt sale đc giá hời shop tư vấn nhiệt tình mn mua nhé,,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/23/2024,"Đã nhận hàng,đóng gói cẩn thận,máy đẹp tốt rất ok
Sẽ ủng hộ shop tiếp
Ảnh mang tính minh họa nhận xu",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,2/8/2024,"Sản phẩm đẹp nhức nách, tuyệt cà là vời luôn nha, giao hàng nhanh",,Titan - Tự Nhiên,256GB
Shopee,3/19/2024,Apple,Apple iPhone 15 Pro,₫31.999.000,₫30.290.000 - ₫31.999.000,5% GIẢM,988,,230000,3/18/2024,"Chất lượng sản phẩm: tuyệt vời
Máy màu trắng bạc quá đẹp",,Titan - Trắng,256GB
